user_id,treated,factual_outcome,cf_y0_lower,cf_y0_upper,cf_y1_lower,cf_y1_upper,ite_lower,ite_upper
1012,1,63.0,,,,,,
1024,1,56.0,,,,,,
1030,1,60.0,72.5254832473827,79.84451431754665,,,-19.844514317546654,-12.525483247382695
1034,1,49.0,79.90912988666578,87.22816095682974,,,-38.22816095682974,-30.90912988666578
1043,1,77.0,,,,,,
1071,1,72.0,59.165870324039915,66.48490139420387,,,5.515098605796126,12.834129675960085
1090,1,85.0,78.51677762791722,85.83580869808118,,,-0.8358086980811805,6.483222372082778
1093,1,81.0,,,,,,
1103,1,85.0,,,,,,
1106,1,92.0,,,,,,
1107,1,82.0,66.4727452989946,73.79177636915855,,,8.208223630841445,15.527254701005404
1109,1,80.0,,,,,,
1110,1,89.0,73.11681473486222,80.43584580502618,,,8.564154194973824,15.883185265137783
1114,1,100.0,,,,,,
1116,1,98.0,,,,,,
1121,1,105.0,117.93676697979843,125.2557980499624,,,-20.255798049962394,-12.936766979798435
1122,1,87.0,,,,,,
1123,1,56.0,,,,,,
1127,1,78.0,51.44768398019732,58.76671505036128,,,19.233284949638723,26.55231601980268
113,1,68.0,,,,,,
1130,1,69.0,,,,,,
1134,1,50.0,,,,,,
1136,1,44.0,,,,,,
1137,1,85.0,64.38449114603564,71.7035222161996,,,13.296477783800398,20.615508853964357
1144,1,101.0,64.70195618238283,72.02098725254679,,,28.97901274745321,36.29804381761717
1145,1,170.0,49.7294350406746,57.04846611083856,,,112.95153388916144,120.2705649593254
1147,1,122.0,,,,,,
1160,1,120.0,64.66248039822818,71.98151146839214,,,48.01848853160786,55.33751960177182
1166,1,118.0,,,,,,
1177,1,195.0,80.57020835432711,87.88923942449107,,,107.11076057550893,114.42979164567289
1188,1,63.0,146.84273543659867,154.1617665067626,,,-91.1617665067626,-83.84273543659867
1189,1,170.0,70.27685821437012,77.59588928453408,,,92.40411071546592,99.72314178562988
1191,1,158.0,99.8366714852123,107.15570255537627,,,50.844297444623734,58.16332851478769
1196,1,88.0,,,,,,
1199,1,50.0,,,,,,
1200,1,71.0,,,,,,
1205,1,105.0,,,,,,
1209,1,103.0,,,,,,
1213,1,65.0,,,,,,
1218,1,99.0,64.58095824234468,71.89998931250864,,,27.100010687491363,34.41904175765532
1225,1,104.0,,,,,,
1227,1,118.0,107.4645469526371,114.78357802280105,,,3.216421977198948,10.535453047362907
1236,1,60.0,,,,,,
1243,1,67.0,97.74658622600835,105.0656172961723,,,-38.065617296172306,-30.746586226008347
1250,1,63.0,118.01381192530057,125.33284299546453,,,-62.33284299546453,-55.01381192530057
1272,1,81.0,68.99390668303832,76.31293775320228,,,4.687062246797723,12.006093316961682
1276,1,60.0,,,,,,
1277,1,84.0,89.26693515508417,96.58596622524813,,,-12.585966225248129,-5.26693515508417
1287,1,136.0,150.51665226636834,157.83568333653233,,,-21.835683336532327,-14.51665226636834
1289,1,116.0,87.42899634802912,94.74802741819308,,,21.251972581806925,28.571003651970884
129,1,80.0,,,,,,
1298,1,152.0,79.4419333882589,86.76096445842286,,,65.23903554157714,72.5580666117411
130,1,43.0,,,,,,
1304,1,121.0,,,,,,
1307,1,98.0,84.75733929324174,92.0763703634057,,,5.923629636594299,13.242660706758258
1308,1,49.0,127.89882734286643,135.2178584130304,,,-86.2178584130304,-78.89882734286643
1312,1,137.0,81.59026678018945,88.90929785035341,,,48.09070214964659,55.40973321981055
1313,1,93.0,,,,,,
1323,1,83.0,87.39935941648315,94.71839048664711,,,-11.71839048664711,-4.399359416483151
1325,1,71.0,84.59204701782672,91.91107808799067,,,-20.911078087990674,-13.592047017826715
133,1,40.0,71.13757797128916,78.45660904145312,,,-38.45660904145312,-31.13757797128916
1330,1,58.0,,,,,,
1342,1,115.0,,,,,,
1343,1,49.0,96.56671358221725,103.8857446523812,,,-54.885744652381206,-47.56671358221725
1347,1,180.0,,,,,,
1351,1,52.0,71.29455143781111,78.61358250797507,,,-26.613582507975067,-19.29455143781111
1353,1,97.0,114.70098124706108,122.02001231722504,,,-25.02001231722504,-17.70098124706108
1354,1,83.0,112.5627148799489,119.88174595011286,,,-36.88174595011286,-29.5627148799489
1364,1,155.0,,,,,,
1366,1,96.0,82.14484239456762,89.46387346473158,,,6.536126535268423,13.855157605432382
1370,1,101.0,93.72042025580414,101.0394513259681,,,-0.03945132596810197,7.279579744195857
1374,1,58.0,,,,,,
1376,1,75.0,61.112394348265994,68.43142541842995,,,6.568574581570047,13.887605651734006
1377,1,102.0,89.06251440258815,96.38154547275211,,,5.618454527247891,12.93748559741185
138,1,95.0,,,,,,
1383,1,73.0,,,,,,
1384,1,84.0,89.28237670139542,96.60140777155938,,,-12.60140777155938,-5.282376701395421
1389,1,78.0,,,,,,
139,1,20.0,103.67018061404333,110.98921168420729,,,-90.98921168420729,-83.67018061404333
1395,1,104.0,,,,,,
1396,1,82.0,,,,,,
1397,1,113.0,75.28044309358262,82.59947416374658,,,30.400525836253422,37.71955690641738
1405,1,76.0,,,,,,
1410,1,67.0,114.37062714545608,121.68965821562004,,,-54.68965821562004,-47.37062714545608
1417,1,63.0,,,,,,
1418,1,83.0,103.34507981636922,110.66411088653318,,,-27.66411088653318,-20.34507981636922
1424,1,74.0,68.61772218350497,75.93675325366893,,,-1.9367532536689254,5.382277816495034
1431,1,111.0,,,,,,
1434,1,73.0,78.27618973164824,85.5952208018122,,,-12.595220801812204,-5.276189731648245
1435,1,103.0,,,,,,
1439,1,146.0,,,,,,
144,1,52.0,,,,,,
1450,1,125.0,96.24830565217451,103.56733672233847,,,21.432663277661533,28.75169434782549
1467,1,194.0,,,,,,
1476,1,86.0,,,,,,
1481,1,48.0,,,,,,
1482,1,91.0,75.97330376459098,83.29233483475494,,,7.707665165245061,15.02669623540902
1495,1,139.0,,,,,,
1498,1,65.0,,,,,,
150,1,74.0,49.07363309552267,56.39266416568663,,,17.607335834313368,24.926366904477327
1513,1,108.0,107.04240990909959,114.36144097926355,,,-6.3614409792635485,0.9575900909004105
1520,1,67.0,59.90136845552715,67.2203995256911,,,-0.2203995256911071,7.098631544472852
1521,1,106.0,,,,,,
1532,1,87.0,,,,,,
1536,1,41.0,,,,,,
1540,1,79.0,,,,,,
1541,1,107.0,80.71054138145668,88.02957245162064,,,18.970427548379362,26.28945861854332
155,1,78.0,79.5103154592732,86.82934652943716,,,-8.82934652943716,-1.510315459273201
1559,1,81.0,,,,,,
1579,1,86.0,60.81075489754211,68.12978596770607,,,17.87021403229393,25.18924510245789
1588,1,72.0,,,,,,
160,1,58.0,59.748811697415505,67.06784276757946,,,-9.067842767579464,-1.7488116974155048
1601,1,131.0,,,,,,
1605,1,96.0,122.67285567756211,129.99188674772608,,,-33.991886747726085,-26.67285567756211
1608,1,69.0,,,,,,
1613,1,53.0,62.31270674046907,69.63173781063303,,,-16.631737810633027,-9.312706740469068
1615,1,57.0,,,,,,
1619,1,65.0,,,,,,
1625,1,56.0,,,,,,
1628,1,66.0,,,,,,
1652,1,122.0,99.18289267255155,106.5019237427155,,,15.498076257284495,22.817107327448454
1659,1,47.0,,,,,,
167,1,169.0,,,,,,
1679,1,66.0,148.0133244635225,155.3323555336865,,,-89.3323555336865,-82.01332446352251
168,1,105.0,86.31013152027714,93.6291625904411,,,11.370837409558902,18.68986847972286
1695,1,101.0,,,,,,
1705,1,75.0,85.00929968929893,92.32833075946289,,,-17.328330759462887,-10.009299689298928
1710,1,124.0,,,,,,
1736,1,65.0,61.333991350573996,68.65302242073795,,,-3.6530224207379547,3.6660086494260042
1743,1,87.0,67.48143109502003,74.80046216518399,,,12.199537834816013,19.518568904979972
1748,1,67.0,,,,,,
1770,1,126.0,70.44860551112116,77.76763658128512,,,48.23236341871488,55.55139448887884
1780,1,90.0,,,,,,
1804,1,67.0,,,,,,
182,1,60.0,,,,,,
1829,1,76.0,75.51978796111679,82.83881903128075,,,-6.8388190312807495,0.4802120388832094
1832,1,118.0,74.50493471221431,81.82396578237827,,,36.17603421762173,43.49506528778569
1843,1,101.0,,,,,,
1852,1,90.0,137.7808438853196,145.09987495548359,,,-55.099874955483585,-47.7808438853196
1870,1,71.0,82.2509150936474,89.56994616381135,,,-18.569946163811352,-11.250915093647393
1871,1,89.0,74.93607073610141,82.25510180626537,,,6.7448981937346275,14.063929263898586
1880,1,146.0,139.5376447884928,146.85667585865679,,,-0.8566758586567857,6.462355211507202
1884,1,89.0,,,,,,
1892,1,41.0,,,,,,
1896,1,66.0,,,,,,
1897,1,93.0,,,,,,
1904,1,148.0,,,,,,
1932,1,65.0,64.30168070098718,71.62071177115114,,,-6.620711771151136,0.6983192990128231
194,1,95.0,,,,,,
1952,1,74.0,,,,,,
1959,1,70.0,,,,,,
1960,1,103.0,,,,,,
1963,1,89.0,,,,,,
1964,1,91.0,,,,,,
1967,1,75.0,,,,,,
1974,1,147.0,86.12948717669657,93.44851824686053,,,53.55148175313947,60.87051282330343
1979,1,85.0,99.53371666941685,106.8527477395808,,,-21.852747739580806,-14.533716669416847
1980,1,35.0,,,,,,
1988,1,76.0,90.5172874173132,97.83631848747716,,,-21.836318487477158,-14.517287417313199
199,1,107.0,,,,,,
1991,1,60.0,,,,,,
200,1,46.0,,,,,,
2003,1,65.0,113.4193816593748,120.73841272953877,,,-55.738412729538766,-48.41938165937481
2009,1,82.0,49.25846543469271,56.57749650485667,,,25.42250349514333,32.74153456530729
2011,1,46.0,116.08446853388037,123.40349960404433,,,-77.40349960404433,-70.08446853388037
2012,1,72.0,,,,,,
2014,1,102.0,,,,,,
2017,1,118.0,85.38537796915749,92.70440903932145,,,25.295590960678553,32.61462203084251
2018,1,42.0,98.29661900265937,105.61565007282333,,,-63.61565007282333,-56.29661900265937
2027,1,97.0,,,,,,
2030,1,106.0,65.84978579084445,73.16881686100841,,,32.83118313899159,40.15021420915555
2034,1,53.0,135.4784938753166,142.79752494548057,,,-89.79752494548057,-82.47849387531659
2042,1,59.0,,,,,,
2053,1,65.0,70.31398180360334,77.6330128737673,,,-12.6330128737673,-5.31398180360334
2057,1,159.0,105.9027071665444,113.22173823670836,,,45.77826176329164,53.0972928334556
2059,1,93.0,62.18438454068925,69.50341561085321,,,23.49658438914679,30.81561545931075
2061,1,84.0,,,,,,
2067,1,82.0,,,,,,
2075,1,65.0,116.62656292026062,123.94559399042458,,,-58.945593990424584,-51.626562920260625
2090,1,79.0,62.6907724625694,70.00980353273336,,,8.990196467266642,16.3092275374306
2096,1,49.0,,,,,,
2097,1,105.0,99.98431956963627,107.30335063980023,,,-2.303350639800229,5.01568043036373
2101,1,69.0,83.22011008848328,90.53914115864724,,,-21.53914115864724,-14.220110088483281
2103,1,70.0,,,,,,
2107,1,138.0,94.6109266994341,101.92995776959806,,,36.07004223040194,43.3890733005659
2108,1,73.0,55.96878999233985,63.28782106250381,,,9.71217893749619,17.03121000766015
2112,1,76.0,,,,,,
2114,1,86.0,,,,,,
2122,1,125.0,79.49109788923428,86.81012895939824,,,38.18987104060176,45.50890211076572
2131,1,79.0,,,,,,
2142,1,82.0,,,,,,
2145,1,87.0,,,,,,
2150,1,42.0,79.40508823076853,86.72411930093249,,,-44.724119300932486,-37.40508823076853
2151,1,96.0,59.16937384584172,66.48840491600568,,,29.511595083994322,36.83062615415828
2161,1,59.0,94.22017907172163,101.53921014188559,,,-42.53921014188559,-35.22017907172163
2163,1,104.0,52.46697647699783,59.78600754716179,,,44.21399245283821,51.53302352300217
2169,1,78.0,77.79976503493613,85.11879610510009,,,-7.118796105100088,0.20023496506387062
217,1,54.0,,,,,,
2170,1,86.0,45.14326542795206,52.46229649811602,,,33.53770350188398,40.85673457204794
2171,1,93.0,79.84427625566052,87.16330732582448,,,5.836692674175524,13.155723744339483
2177,1,40.0,,,,,,
2178,1,83.0,,,,,,
2182,1,80.0,,,,,,
2184,1,48.0,87.75173123623755,95.0707623064015,,,-47.070762306401505,-39.751731236237546
2185,1,35.0,,,,,,
2187,1,66.0,,,,,,
2190,1,110.0,,,,,,
2191,1,62.0,,,,,,
2197,1,50.0,103.87687099685162,111.19590206701558,,,-61.19590206701558,-53.87687099685162
22,1,60.0,98.4569961290663,105.77602719923026,,,-45.776027199230256,-38.4569961290663
2202,1,85.0,123.50035465779445,130.8193857279584,,,-45.819385727958405,-38.500354657794446
2203,1,80.0,88.248398194988,95.56742926515196,,,-15.567429265151958,-8.248398194987999
2209,1,60.0,,,,,,
221,1,104.0,64.41193367319251,71.73096474335647,,,32.269035256643534,39.58806632680749
2210,1,27.0,89.49093609263629,96.80996716280025,,,-69.80996716280025,-62.49093609263629
2211,1,49.0,79.60737576665565,86.92640683681961,,,-37.92640683681961,-30.60737576665565
2212,1,75.0,,,,,,
2215,1,74.0,,,,,,
2219,1,198.0,147.00937841800538,154.32840948816937,,,43.67159051183063,50.99062158199462
2226,1,134.0,,,,,,
2227,1,78.0,132.18619151903488,139.50522258919887,,,-61.505222589198866,-54.18619151903488
223,1,37.0,99.7978056956003,107.11683676576426,,,-70.11683676576426,-62.7978056956003
2230,1,70.0,73.45652703930877,80.77555810947273,,,-10.775558109472726,-3.4565270393087673
2237,1,127.0,,,,,,
2247,1,97.0,109.48153141436234,116.8005624845263,,,-19.800562484526296,-12.481531414362337
2248,1,69.0,,,,,,
225,1,54.0,,,,,,
2251,1,95.0,70.40233375712332,77.72136482728727,,,17.278635172712725,24.597666242876684
2254,1,75.0,,,,,,
2257,1,71.0,,,,,,
2258,1,86.0,,,,,,
2264,1,84.0,79.21735608623412,86.53638715639808,,,-2.536387156398078,4.782643913765881
2268,1,85.0,,,,,,
2275,1,73.0,62.084367838088966,69.40339890825292,,,3.5966010917470754,10.915632161911034
2277,1,58.0,,,,,,
2295,1,86.0,,,,,,
2306,1,92.0,71.66528812463405,78.984319194798,,,13.015680805201995,20.334711875365954
2315,1,57.0,87.42855237287898,94.74758344304294,,,-37.74758344304294,-30.428552372878983
2321,1,74.0,,,,,,
2327,1,114.0,54.17171400918179,61.49074507934575,,,52.50925492065425,59.82828599081821
2331,1,75.0,64.91074198182655,72.2297730519905,,,2.770226948009494,10.089258018173453
2352,1,56.0,,,,,,
2369,1,96.0,52.867262414639015,60.186293484802974,,,35.813706515197026,43.132737585360985
2384,1,42.0,62.058246357774934,69.37727742793889,,,-27.377277427938893,-20.058246357774934
2385,1,111.0,84.89738804814284,92.2164191183068,,,18.783580881693197,26.102611951857156
2391,1,74.0,,,,,,
2396,1,47.0,,,,,,
240,1,40.0,122.70257737823003,130.02160844839398,,,-90.02160844839398,-82.70257737823003
2402,1,85.0,,,,,,
2405,1,50.0,,,,,,
2408,1,127.0,,,,,,
2412,1,73.0,78.83784025290876,86.15687132307272,,,-13.156871323072721,-5.837840252908762
