user_id,treated,factual_outcome,cf_y0_lower,cf_y0_upper,cf_y1_lower,cf_y1_upper,ite_lower,ite_upper
2419,1,90.0,,,,,,
2423,1,72.0,,,,,,
2428,1,124.0,83.51491862952932,89.2944566415193,,,34.705543358480696,40.48508137047068
2433,1,109.0,,,,,,
2437,1,112.0,70.53228672005564,76.31182473204562,,,35.68817526795438,41.46771327994436
2438,1,62.0,,,,,,
2440,1,36.0,,,,,,
2442,1,82.0,68.01530608007835,73.79484409206833,,,8.205155907931669,13.984693919921654
2444,1,74.0,64.32031616108279,70.09985417307277,,,3.900145826927229,9.679683838917214
2446,1,49.0,96.78869794887692,102.5682359608669,,,-53.5682359608669,-47.788697948876916
2451,1,55.0,,,,,,
2457,1,58.0,,,,,,
2458,1,119.0,,,,,,
246,1,80.0,90.14110847816525,95.92064649015524,,,-15.920646490155235,-10.14110847816525
2460,1,91.0,55.538511803202795,61.31804981519278,,,29.68195018480722,35.461488196797205
2462,1,101.0,,,,,,
2470,1,66.0,,,,,,
2471,1,58.0,,,,,,
2473,1,102.0,73.74872745048391,79.5282654624739,,,22.471734537526103,28.251272549516088
2483,1,78.0,86.26880030628878,92.04833831827877,,,-14.048338318278766,-8.268800306288782
2485,1,109.0,82.34863692518162,88.12817493717161,,,20.871825062828393,26.651363074818377
2488,1,118.0,98.46034310078889,104.23988111277887,,,13.760118887221125,19.53965689921111
2494,1,100.0,146.97901912948709,152.75855714147707,,,-52.75855714147707,-46.979019129487085
2496,1,59.0,71.93322587895912,77.7127638909491,,,-18.712763890949105,-12.93322587895912
2503,1,102.0,,,,,,
2508,1,96.0,73.77965163842586,79.55918965041585,,,16.440810349584154,22.22034836157414
251,1,52.0,,,,,,
2513,1,128.0,,,,,,
2515,1,36.0,110.34234041323597,116.12187842522596,,,-80.12187842522596,-74.34234041323597
2517,1,53.0,,,,,,
2518,1,159.0,135.85373120088187,141.63326921287185,,,17.366730787128148,23.146268799118133
2520,1,64.0,,,,,,
2527,1,88.0,,,,,,
2533,1,46.0,64.37685511418695,70.15639312617694,,,-24.156393126176937,-18.376855114186952
2534,1,50.0,84.69499170581142,90.4745297178014,,,-40.4745297178014,-34.69499170581142
2536,1,95.0,67.65690142441215,73.43643943640214,,,21.56356056359786,27.343098575587845
2538,1,90.0,,,,,,
2544,1,67.0,103.45764152868111,109.2371795406711,,,-42.23717954067109,-36.45764152868111
2548,1,88.0,89.66559140101437,95.44512941300435,,,-7.445129413004352,-1.6655914010143675
2550,1,96.0,81.43115178962672,87.21068980161671,,,8.78931019838329,14.568848210373275
2551,1,182.0,75.33131687273823,81.11085488472821,,,100.88914511527179,106.66868312726177
2555,1,63.0,,,,,,
2557,1,94.0,114.52229403454777,120.30183204653775,,,-26.301832046537754,-20.52229403454777
2562,1,73.0,,,,,,
2565,1,71.0,89.11232206093356,94.89186007292355,,,-23.89186007292355,-18.112322060933565
2570,1,91.0,66.75724676512863,72.53678477711861,,,18.463215222881388,24.242753234871373
2573,1,93.0,73.98679289122033,79.76633090321032,,,13.233669096789683,19.013207108779667
2574,1,199.0,116.79684022350293,122.57637823549291,,,76.42362176450709,82.20315977649707
2577,1,68.0,68.49553170491207,74.27506971690205,,,-6.275069716902053,-0.495531704912068
2581,1,92.0,,,,,,
2582,1,128.0,,,,,,
2584,1,64.0,134.9227098657084,140.7022478776984,,,-76.7022478776984,-70.92270986570841
2586,1,98.0,,,,,,
2587,1,158.0,,,,,,
2592,1,102.0,79.96003897399942,85.7395769859894,,,16.2604230140106,22.039961026000583
2594,1,76.0,,,,,,
2609,1,61.0,93.91548590278792,99.6950239147779,,,-38.695023914777906,-32.91548590278792
2611,1,72.0,96.63153662719417,102.41107463918415,,,-30.41107463918415,-24.631536627194166
2613,1,63.0,55.6137960635863,61.393334075576284,,,1.6066659244237158,7.3862039364137
2614,1,110.0,49.90609107265513,55.685629084645115,,,54.314370915354885,60.09390892734487
2615,1,92.0,98.39318181559997,104.17271982758996,,,-12.172719827589958,-6.393181815599974
2617,1,59.0,,,,,,
2620,1,78.0,137.0301918538866,142.8097298658766,,,-64.80972986587659,-59.030191853886606
2621,1,118.0,,,,,,
2627,1,99.0,75.10680075734336,80.88633876933335,,,18.11366123066665,23.893199242656635
2630,1,75.0,,,,,,
2631,1,75.0,58.70851969952769,64.48805771151768,,,10.511942288482317,16.29148030047231
2634,1,154.0,56.72684516245005,62.50638317444003,,,91.49361682555997,97.27315483754995
2643,1,68.0,,,,,,
2645,1,52.0,122.01553159692743,127.79506960891742,,,-75.79506960891742,-70.01553159692743
2646,1,87.0,137.0704902071215,142.8500282191115,,,-55.85002821911149,-50.07049020712151
2653,1,116.0,86.2528295993077,92.03236761129769,,,23.967632388702313,29.747170400692298
2657,1,98.0,45.32880692860418,51.108344940594165,,,46.891655059405835,52.67119307139582
2661,1,62.0,88.86006045239634,94.63959846438632,,,-32.639598464386324,-26.86006045239634
2662,1,55.0,63.54721655149383,69.32675456348382,,,-14.326754563483817,-8.547216551493833
2664,1,77.0,55.146265742903644,60.92580375489363,,,16.07419624510637,21.853734257096356
2665,1,100.0,116.34161646629038,122.12115447828036,,,-22.12115447828036,-16.341616466290375
2670,1,92.0,,,,,,
2671,1,101.0,,,,,,
2674,1,66.0,115.27057881972723,121.05011683171722,,,-55.05011683171722,-49.270578819727234
2678,1,64.0,67.71795833630095,73.49749634829094,,,-9.497496348290937,-3.7179583363009527
2687,1,99.0,69.40860876654095,75.18814677853094,,,23.811853221469065,29.59139123345905
2688,1,101.0,,,,,,
269,1,69.0,,,,,,
2692,1,86.0,97.25737532349746,103.03691333548744,,,-17.03691333548744,-11.257375323497456
2694,1,64.0,,,,,,
2697,1,70.0,,,,,,
2709,1,71.0,118.96276765012672,124.7423056621167,,,-53.742305662116706,-47.96276765012672
2717,1,136.0,,,,,,
2721,1,120.0,124.92279260938571,130.7023306213757,,,-10.702330621375694,-4.922792609385709
273,1,46.0,118.38268455935807,124.16222257134805,,,-78.16222257134805,-72.38268455935807
2730,1,60.0,,,,,,
2731,1,48.0,120.56065472971721,126.3401927417072,,,-78.3401927417072,-72.56065472971721
2732,1,109.0,,,,,,
2733,1,97.0,66.59615201036877,72.37569002235875,,,24.624309977641246,30.40384798963123
2750,1,101.0,,,,,,
2755,1,207.0,76.32461185200918,82.10414986399917,,,124.89585013600083,130.67538814799082
2756,1,52.0,64.35725312117421,70.1367911331642,,,-18.136791133164195,-12.35725312117421
2762,1,65.0,123.14736217551973,128.92690018750972,,,-63.926900187509716,-58.14736217551973
277,1,57.0,105.13852009896499,110.91805811095497,,,-53.91805811095497,-48.13852009896499
2775,1,79.0,95.77422863547437,101.55376664746436,,,-22.553766647464357,-16.774228635474373
2780,1,50.0,76.93716819864031,82.71670621063029,,,-32.71670621063029,-26.937168198640308
2783,1,80.0,117.38702428353264,123.16656229552262,,,-43.166562295522624,-37.38702428353264
2790,1,105.0,53.17569985908122,58.955237871071205,,,46.044762128928795,51.82430014091878
2796,1,89.0,,,,,,
28,1,67.0,,,,,,
2801,1,97.0,149.60246457743463,155.38200258942462,,,-58.382002589424616,-52.60246457743463
2805,1,111.0,64.70162371984797,70.48116173183796,,,40.51883826816204,46.29837628015203
2806,1,97.0,,,,,,
2807,1,71.0,74.99831997492757,80.77785798691755,,,-9.777857986917553,-3.9983199749275684
2814,1,101.0,79.48149775159007,85.26103576358005,,,15.738964236419946,21.51850224840993
2819,1,144.0,59.049698247534735,64.82923625952472,,,79.17076374047528,84.95030175246526
2823,1,72.0,84.86696789615957,90.64650590814955,,,-18.64650590814955,-12.866967896159565
2829,1,159.0,99.65166880894989,105.43120682093988,,,53.56879317906012,59.34833119105011
2830,1,105.0,91.11309568671965,96.89263369870963,,,8.10736630129037,13.886904313280354
2842,1,43.0,101.36036309514861,107.1399011071386,,,-64.1399011071386,-58.360363095148614
2843,1,100.0,,,,,,
285,1,97.0,,,,,,
291,1,86.0,89.4380790182579,95.21761703024788,,,-9.21761703024788,-3.438079018257895
292,1,30.0,76.81443626643483,82.59397427842481,,,-52.59397427842481,-46.814436266434825
293,1,57.0,,,,,,
299,1,86.0,,,,,,
302,1,85.0,68.42146221246887,74.20100022445885,,,10.798999775541148,16.578537787531133
312,1,73.0,99.22293573888467,105.00247375087466,,,-32.00247375087466,-26.222935738884672
317,1,47.0,97.64020974239457,103.41974775438456,,,-56.41974775438456,-50.640209742394575
326,1,102.0,71.30379154841384,77.08332956040383,,,24.916670439596174,30.69620845158616
3279,1,66.0,,,,,,
3282,1,126.0,,,,,,
3288,1,121.0,100.33265940948661,106.1121974214766,,,14.887802578523406,20.66734059051339
3301,1,89.0,63.31574724950599,69.09528526149597,,,19.904714738504026,25.68425275049401
3308,1,40.0,86.47551082846644,92.25504884045642,,,-52.255048840456425,-46.47551082846644
3323,1,78.0,48.68200248764525,54.461540499635234,,,23.538459500364766,29.31799751235475
3325,1,58.0,,,,,,
3333,1,45.0,,,,,,
3339,1,77.0,,,,,,
334,1,108.0,,,,,,
3343,1,83.0,,,,,,
3347,1,88.0,,,,,,
335,1,60.0,82.68493283479064,88.46447084678063,,,-28.464470846780628,-22.684932834790644
3352,1,157.0,,,,,,
3355,1,59.0,,,,,,
3359,1,125.0,133.86481349398926,139.64435150597924,,,-14.644351505979245,-8.86481349398926
3361,1,133.0,94.35806438479418,100.13760239678416,,,32.86239760321584,38.641935615205824
3363,1,111.0,,,,,,
3371,1,120.0,,,,,,
3377,1,68.0,,,,,,
3378,1,85.0,106.44591283893126,112.22545085092125,,,-27.22545085092125,-21.445912838931264
3379,1,127.0,,,,,,
3383,1,68.0,,,,,,
3388,1,119.0,,,,,,
3390,1,34.0,,,,,,
3394,1,87.0,,,,,,
3398,1,83.0,,,,,,
3399,1,40.0,87.58818870350179,93.36772671549177,,,-53.36772671549177,-47.588188703501785
3400,1,98.0,,,,,,
3401,1,126.0,,,,,,
3402,1,160.0,,,,,,
3403,1,71.0,116.16854409562816,121.94808210761815,,,-50.94808210761815,-45.168544095628164
341,1,152.0,85.66238410300835,91.44192211499833,,,60.558077885001666,66.33761589699165
3412,1,127.0,73.93213238287683,79.71167039486681,,,47.288329605133185,53.06786761712317
3413,1,103.0,,,,,,
3421,1,74.0,67.26227542401156,73.04181343600155,,,0.9581865639984528,6.737724575988437
3423,1,76.0,,,,,,
3427,1,87.0,100.16713490822679,105.94667292021677,,,-18.94667292021677,-13.167134908226785
3432,1,105.0,125.24835491526335,131.02789292725333,,,-26.027892927253333,-20.24835491526335
3448,1,119.0,,,,,,
3449,1,46.0,,,,,,
3450,1,48.0,89.9722412545878,95.75177926657778,,,-47.751779266577785,-41.9722412545878
3456,1,63.0,83.80205512071862,89.5815931327086,,,-26.581593132708605,-20.80205512071862
3462,1,95.0,,,,,,
3463,1,89.0,59.56624732901513,65.34578534100511,,,23.65421465899489,29.433752670984873
3468,1,56.0,67.77968923482177,73.55922724681176,,,-17.55922724681176,-11.779689234821774
3471,1,65.0,63.67615382556815,69.45569183755813,,,-4.455691837558135,1.32384617443185
3475,1,87.0,67.19715423915429,72.97669225114427,,,14.023307748855729,19.802845760845713
348,1,108.0,64.54408065047753,70.32361866246751,,,37.67638133753249,43.455919349522475
3484,1,83.0,91.82506241627664,97.60460042826662,,,-14.604600428266622,-8.825062416276637
3489,1,43.0,65.44517528755262,71.2247132995426,,,-28.2247132995426,-22.445175287552615
3491,1,111.0,113.38241136212037,119.16194937411035,,,-8.16194937411035,-2.382411362120365
3497,1,77.0,115.35617674081792,121.1357147528079,,,-44.1357147528079,-38.356176740817915
3499,1,80.0,,,,,,
3503,1,162.0,59.41674438260385,65.19628239459384,,,96.80371760540616,102.58325561739615
3506,1,80.0,87.08764603147068,92.86718404346067,,,-12.867184043460668,-7.087646031470683
3513,1,106.0,,,,,,
3533,1,182.0,145.1276430946268,150.90718110661678,,,31.092818893383225,36.87235690537321
3535,1,110.0,,,,,,
3543,1,110.0,,,,,,
357,1,75.0,99.06252651635228,104.84206452834226,,,-29.842064528342263,-24.06252651635228
371,1,72.0,85.19777674469398,90.97731475668397,,,-18.977314756683967,-13.197776744693982
381,1,88.0,,,,,,
389,1,71.0,,,,,,
392,1,59.0,70.15077420756666,75.93031221955664,,,-16.93031221955664,-11.150774207566656
3957,1,53.0,,,,,,
396,1,68.0,,,,,,
3979,1,56.0,,,,,,
3980,1,92.0,,,,,,
3983,1,59.0,98.87390403160688,104.65344204359687,,,-45.65344204359687,-39.873904031606884
3985,1,99.0,,,,,,
3992,1,56.0,,,,,,
4005,1,64.0,95.08814990029092,100.8676879122809,,,-36.8676879122809,-31.088149900290915
4012,1,79.0,72.0468769905865,77.82641500257648,,,1.173584997423518,6.953123009413503
4016,1,73.0,,,,,,
402,1,72.0,111.76492493792145,117.54446294991143,,,-45.544462949911434,-39.76492493792145
4021,1,77.0,,,,,,
4024,1,100.0,,,,,,
4036,1,65.0,,,,,,
4042,1,70.0,,,,,,
4049,1,89.0,88.00406629033925,93.78360430232924,,,-4.783604302329238,0.995933709660747
4053,1,73.0,,,,,,
4073,1,49.0,,,,,,
